msa_name,trend_coef_Jobs,average_value_Jobs,pct_coef_Jobs,average_pct_Jobs,trend_coef_Price,average_value_Price,pct_coef_Price,average_pct_Price,trend_coef_Rent,average_value_Rent,pct_coef_Rent,average_pct_Rent,normalized_trend_coef_Jobs,normalized_pct_coef_Jobs,normalized_average_pct_Jobs,Jobs_weight,normalized_trend_coef_Price,normalized_pct_coef_Price,normalized_average_pct_Price,Price_weight,normalized_trend_coef_Rent,normalized_pct_coef_Rent,normalized_average_pct_Rent,Rent_weight,total_weight,avg_insurance,prop_tax,Jobs,Rent,Price,rent_price_ratio,rank
"Las Vegas, NV",55.47021768720873,2224.5454545454545,7.546262778338372e-07,0.0026101435115560017,77.34760518471198,2057.596098349653,-7.337576573478368e-07,0.007055503862600403,0.2699689577330991,6.9821211711228734,7.910782058552746e-08,0.00519370005794514,0.24847310592116106,0.7217831428705941,0.6901514671167043,0.9938924236846443,0.2955698348804077,0.2668788782588106,0.7804503352101302,0.2955698348804077,0.4816097205497552,0.35511084459934544,0.5075164537512571,0.9632194410995104,2.252681699664562,2707.0,0.006,1149800.0,1772.931503609456,424147.21291320096,0.004179990931526586,21
"Boise City, ID",34.20472189747433,1026.3636363636363,-1.7615708054547025e-07,0.003081291010663148,111.94517458720823,2609.964359740686,-1.728011551833725e-06,0.008486010334045396,0.30699271896285985,7.911836905060723,-4.281341792883231e-07,0.006200794321415206,0.1691390799447775,0.29724706114795557,0.7966346795839567,0.67655631977911,0.442491314982689,0.1280188706489262,0.9729710365936399,0.442491314982689,0.5587708581041035,0.24632769422344908,0.64182406727553,1.117541716208207,2.2365893509700063,3427.0,0.0069,401000.0,1767.2558330855388,479768.3557259431,0.0036835606433681593,22
"Port St. Lucie, FL",10.816479772981753,353.6363636363636,-3.830580268394157e-08,0.0024218921043008368,78.12674381051298,2227.803412255868,-5.952376748294031e-07,0.008686846435261469,0.40685416981161987,11.196813911632333,8.839851554927553e-07,0.006592102021447777,0.08188583992663748,0.3601218867848178,0.6476050997179627,0.3275433597065499,0.29887851239979674,0.2862249285315901,1.0,0.29887851239979674,0.7668918833424611,0.5277248871651008,0.6940094537397125,1.5337837666849221,2.1602056387912687,5854.0,0.0089,173700.0,2400.2609250221826,402978.5067389559,0.005956300112494683,23
"North Port, FL",17.82531053075127,646.3636363636364,1.7086053460812142e-07,0.0022385591909846268,81.11977999362531,2210.0472964627784,7.044779851414045e-07,0.007016045763640308,0.37676882835094166,9.9874176625084,1.3316479122003835e-06,0.0055506434001201185,0.10803330278849006,0.4555239547986526,0.606170352429936,0.43213321115396025,0.31158869157182895,0.4677464970516256,0.775139977627907,0.31158869157182895,0.7041910908321932,0.6237306694006517,0.555118957498737,1.4083821816643864,2.1521040843901758,5854.0,0.0089,346400.0,2419.1712082560293,457647.8349762934,0.005286097788229119,24
"Stockton, CA",18.84420033252454,593.6363636363636,-1.449035384584945e-07,0.0025008394394621064,92.13975593416491,2472.4583487042955,-1.6250286791873513e-06,0.006422088179829546,0.3527182417674229,10.163000732485585,-7.868722236530663e-07,0.0058666153741324225,0.11183441943303937,0.31150199617457774,0.6654478472219435,0.4473376777321575,0.3583859436284659,0.1424017184895752,0.6952038620563391,0.3583859436284659,0.6540673173960699,0.16939271124611247,0.5972574576466008,1.3081346347921399,2.1138582561527635,2598.0,0.0076,279600.0,2358.7799876329696,542582.8832868516,0.004347317359781021,25
"San Jose, CA",26.144549478123526,1202.7272727272727,-5.142721535373114e-07,0.0011842021915166316,243.22921425896308,7235.382750879949,-1.1608678880295593e-06,0.006206372749793997,0.17121313738417204,6.868938039594534,-4.2547500038574504e-07,0.002398575327807264,0.13906943405391659,0.1430306723748929,0.36787699291206477,0.5562777362156663,1.0,0.2072275857553089,0.6661724059121813,1.0,0.2757929373507861,0.246897981893846,0.13475439400723038,0.5515858747015722,2.1078636109172386,2598.0,0.0076,1162200.0,3277.120039914307,1633092.063824156,0.0020066964456617264,26
"Bend, OR",5.613290737251051,210.9090909090909,-7.78101132682706e-07,0.002746667265992039,129.33560135175392,3399.8287219772633,-1.0811034159223635e-06,0.007468149360683051,0.357915205150927,9.791294726119228,-4.553391753205931e-07,0.005922530719961253,0.062474586213006125,0.02269663326369304,0.7210069592460036,0.2498983448520245,0.5163412207414743,0.2183676931918816,0.8359850722416738,0.5163412207414743,0.6648982971015336,0.24049330910729128,0.604714412700419,1.3297965942030672,2.096036159796566,3016.0,0.0097,95000.0,2262.361242532856,676139.1873691723,0.0033459992924468754,27
"Cape Coral, FL",18.1539993739398,612.7272727272727,-3.0276200761426635e-07,0.0024325527834761383,69.5858399841762,1929.257186244259,4.959273396626722e-07,0.007022856492759266,0.3730576122294705,10.271063114494815,4.1193473208332043e-07,0.006674719580184243,0.10925952433918883,0.2395017660900868,0.6500145009518015,0.4370380973567553,0.2626088479913456,0.43861978768812093,0.7760565805046421,0.2626088479913456,0.6964565536557659,0.4264889244342446,0.705027456275903,1.3929131073115317,2.092560052659633,5854.0,0.0089,307800.0,2183.705910664381,399339.0742027342,0.005468300128215776,28
"San Luis Obispo, CA",1.3738073253560883,65.45454545454545,8.351521944654826e-08,0.0008091751091372552,127.66257375544883,3710.655906044336,1.3645293788897142e-07,0.0055315720247226235,0.3717977701245503,12.688168793768067,3.786784323638687e-07,0.005486463173939444,0.04665857653934111,0.4156852130316215,0.2831177857218442,0.18663430615736443,0.509236568740014,0.3884146857089471,0.575356242911106,0.509236568740014,0.6938309195568628,0.4193567763585199,0.5465597855061635,1.3876618391137256,2.083532714011104,2598.0,0.0076,119400.0,3097.95816395664,904575.4851318136,0.003424764671248204,29
"Salt Lake City, UT",45.77566626435933,1469.090909090909,-1.4581137507988475e-07,0.002024234051573029,104.90394342171034,2677.107473712748,-1.0401009939850645e-06,0.007117422802494535,0.23175952002812392,6.456958436079356,1.3727155460843833e-07,0.004965325720390872,0.21230617137073332,0.311087926242386,0.5577311069701006,0.8492246854829333,0.41259013630328095,0.2240941948971438,0.7887835220745701,0.41259013630328095,0.40197751731865894,0.3675846425620763,0.4770601068335268,0.8039550346373179,2.065769856423532,2876.0,0.0063,826800.0,1693.4366801437557,548422.7365611434,0.0030878309144554495,30
"Sebastian, FL",2.8168938840933135,95.45454545454545,1.2871126859868016e-08,0.001912250575038845,70.42442195961075,1960.8973369734524,-1.5330487051420235e-07,0.007749148512027332,0.4174540840972923,12.741753697716355,4.91891316684014e-07,0.008886546213616486,0.052042220902445736,0.383464002807342,0.5324219196196245,0.20816888360978295,0.26616995668035803,0.3479463790691292,0.8738025549199073,0.26616995668035803,0.7889831408780034,0.4436364184673165,1.0,1.5779662817560067,2.052305122046148,5854.0,0.0089,59000.0,2263.7619047619046,380245.6375560223,0.005953419792826368,31
"Oxnard, CA",3.9634160382469665,222.72727272727272,2.4086788891848174e-07,0.0008613518615628838,112.90809360932845,3317.9023343258496,2.699430203489875e-07,0.004970370076154804,0.3560525515664888,10.596739550356485,4.893650901063553e-07,0.0044526939219246475,0.05631948860687584,0.48745474473288486,0.29491016119856495,0.22527795442750337,0.4465804313683718,0.40705824744810115,0.49982845264048115,0.4465804313683718,0.6610163449532087,0.4430946437606688,0.40869475518171383,1.3220326899064174,1.9938910757022925,2598.0,0.0076,318700.0,3019.2431142585933,874665.586467303,0.003451882823529218,32
"Salinas, CA",2.5769591734844233,150.9090909090909,-1.563251291772287e-07,0.001306511594569721,130.70007474706858,3679.9663932399053,-4.791643935451557e-07,0.006047259686163225,0.33791627812409386,10.38178749728099,-3.321810379880088e-07,0.005233236554441777,0.051147109556239995,0.30629253757487307,0.395519924640931,0.20458843822495998,0.5221355714505548,0.3024360158723836,0.6447586205005484,0.5221355714505548,0.6232185782398955,0.26690581078656417,0.512789100696219,1.246437156479791,1.9731611661553057,2598.0,0.0076,146900.0,2621.485081585082,841241.0569188594,0.003116211530600477,33
"San Francisco, CA",44.32871293960535,2344.5454545454545,-5.817203267245849e-07,0.0011301917031955528,155.15032292268998,4476.081137216995,-2.4983564168743747e-06,0.004943866585273385,0.1622424200411954,6.51792238792078,-1.237323269391845e-06,0.0024750589780307398,0.20690810147442454,0.1122671408758626,0.3556701780308389,0.8276324058976982,0.625965600925724,0.02043056305965352,0.49626155465333116,0.625965600925724,0.2570970855012934,0.07278895237407924,0.14495436923074687,0.5141941710025868,1.967792177826009,2598.0,0.0076,2472300.0,3023.5909346900467,1187716.3937638835,0.0025457179429074486,34
"Jacksonville, FL",45.29224764189323,1487.2727272727273,-1.1103256805879161e-07,0.0021551465466767895,65.3872661056613,1737.6507159046032,2.3419898788672996e-07,0.006974860166891404,0.24255157546115924,6.474946419024239,8.898065850362828e-07,0.0048443032738578725,0.21050270786668906,0.3269507565420504,0.5873184083081509,0.8420108314667563,0.24477925188955474,0.4020661456849156,0.7695971296008106,0.24477925188955474,0.42446921578751196,0.5289733513017333,0.4609203703994117,0.8489384315750239,1.9357285149313348,5854.0,0.0089,799900.0,1730.729818696512,360543.4328490816,0.00480033655035667,35
"Raleigh, NC",48.022469914711735,1580.909090909091,2.42136177830447e-07,0.0025237646160858125,74.33635403161412,2023.140700201396,5.656579267834634e-07,0.006390798355936348,0.21443322692093167,5.933104537690277,8.324179189266397e-07,0.00425221132972556,0.22068819927750508,0.4880332191977867,0.6706291258191928,0.8827527971100203,0.2827823043106759,0.4483585374299478,0.6909928088648076,0.2827823043106759,0.3658678288012112,0.5166657744511768,0.38195809359192234,0.7317356576024224,1.8972707590231188,4375.0,0.0084,740500.0,1753.1061993046617,445409.0297149904,0.003935946696964012,36
"Punta Gorda, FL",3.0564990323347083,100.0,2.805764866417473e-07,0.0021452834303179328,69.8540938914504,1821.4772981505205,-2.2557248265469575e-07,0.0076334019007295,0.3764760574521771,10.587848252458278,9.606538929637047e-07,0.006787903284615723,0.05293610276829127,0.505566083248314,0.5850892628349823,0.21174441107316508,0.26374801070654785,0.33785330201161756,0.8582251218676027,0.26374801070654785,0.7035809276601889,0.5441672693012539,0.7201218062125717,1.4071618553203777,1.8826542771000907,5854.0,0.0089,56200.0,2233.710472033876,357076.636647495,0.006255549209283577,37
"Boston, MA",29.353154708564766,1525.4545454545455,-2.8686553220297534e-08,0.000978281379876615,91.72166657425497,2828.351438935167,2.1899368171145364e-07,0.005461847428170459,0.2585026445167288,9.674183842854525,1.207829895776106e-06,0.0038440490520340598,0.1510396026884361,0.36450928632268526,0.3213371946984562,0.6041584107537444,0.35661049209722184,0.3999425342583783,0.5659725536375121,0.35661049209722184,0.4577128029502974,0.597176650010938,0.327524955170013,0.9154256059005949,1.8761945087515612,2746.0,0.0123,1931100.0,3079.325954400825,694704.9146308989,0.004432566820168374,38
"Palm Bay, FL",16.171683255268533,501.8181818181818,-2.53007145962979e-07,0.0022950969917100218,68.15012799759795,1900.3153892438065,-8.136282807797657e-07,0.008072876405232675,0.32426619929643064,9.146890646815788,-3.1904378211983985e-08,0.006296099351753401,0.10186420564984103,0.26219526809775984,0.6189483607149897,0.4074568225993641,0.2565119766298145,0.2557239454603842,0.9173705654821688,0.2565119766298145,0.594770479638763,0.3313031616425873,0.6545340902057339,1.189540959277526,1.8535097585067044,5854.0,0.0089,255800.0,2020.6079150506584,359113.9712520665,0.005626648019306297,39
"Reno, NV",16.935473186551498,579.0909090909091,-5.725655392145414e-07,0.0025790748925750033,98.05324637299849,2674.5222236316,-2.3596068764602694e-06,0.0071729523803192845,0.2909809709922595,8.013393785763325,-1.5767289001661797e-06,0.005807936168731184,0.1047136351128566,0.11644269642649525,0.6831297035240138,0.4188545404514264,0.38349807673055114,0.03980867396736401,0.7962568145648531,0.38349807673055114,0.5254008101509006,0.0,0.5894319101017406,1.0508016203018011,1.8531542374837786,2707.0,0.006,270100.0,1873.8607412794845,545404.066398491,0.003435729318362612,40
"Provo, UT",28.74521061640248,869.0909090909091,-8.278628595243027e-07,0.0033435382824929367,103.5048449643788,2615.8447410935737,-1.2600028614379767e-06,0.007144858471488153,0.2365402931031454,6.561524678151601,6.61498163232503e-07,0.004795334411959065,0.14877157880238714,0.0,0.8559047213821793,0.5950863152095486,0.4066487473644055,0.19338214523126987,0.7924758746385133,0.4066487473644055,0.4119411157377556,0.48001031317133236,0.4543898089443528,0.8238822314755112,1.8256172940494653,2876.0,0.0063,314400.0,1768.9060218748973,534679.7351486211,0.0033083468581116262,41
"Philadelphia, PA",60.17233195235576,2829.090909090909,3.679232313233736e-07,0.0011151312884783366,46.8601903371272,1369.6127459445954,1.3747649951940958e-06,0.004983879163783704,0.17418823068415887,5.203388621826316,9.17722191984253e-07,0.0034610696633614367,0.26601502730138943,0.5454054770283367,0.3522664003535354,1.0640601092055577,0.16610247080666915,0.5613604721468416,0.5016465353106979,0.16610247080666915,0.2819933226096661,0.5349601340784171,0.27645024489972275,0.5639866452193322,1.7941492252315592,2902.0,0.0158,3104400.0,1811.753287977249,359740.73564716167,0.0050362750404620285,42
"Lakeland, FL",22.064434067760725,650.0,2.636871289956376e-09,0.0027746955021153348,62.254567672506916,1662.1360328217124,1.2235831089052271e-08,0.007983772019072766,0.2919251169265985,8.010190414850133,6.926885300972433e-07,0.005653014905528409,0.12384796989653622,0.3787960951574205,0.7273415712896949,0.4953918795861449,0.2314759852595027,0.37106621114809696,0.905378701577824,0.2314759852595027,0.5273685025703394,0.4866994011604386,0.5687713762275458,1.0547370051406788,1.7816048699863263,5854.0,0.0089,276200.0,1910.046259612916,316290.91368588567,0.0060388907077799205,43
"Ogden, UT",16.877446940192517,564.5454545454545,-5.403186922179476e-08,0.0021634959263308598,101.39497639591485,2582.0730366695257,-1.0874930630607514e-06,0.007853353365224002,0.2705116449667492,7.186395564195222,2.3795880766926157e-07,0.005732940278431724,0.10449715975853271,0.35294912997864275,0.5892054368275825,0.41798863903413086,0.39768901353762287,0.2174752989501474,0.8878266728288072,0.39768901353762287,0.48274073379351506,0.3891780370234487,0.5794303447909198,0.9654814675870301,1.781159120158784,2876.0,0.0063,298500.0,1696.335344394168,496589.0407552933,0.003415974186248866,44
"Fresno, CA",18.35137154009765,678.1818181818181,-5.7646051159406974e-08,0.0019911669090443263,65.04349242160387,1784.845480466629,-1.4335760361444852e-07,0.006282614730846916,0.30048176648755653,8.2523003792373,9.736030450138568e-07,0.00579238208704733,0.10999584992086375,0.35130067910700463,0.5502576606072495,0.439983399683455,0.24331938810853762,0.34933563946333823,0.6764332190997996,0.24331938810853762,0.5452013966860976,0.5469443452434322,0.587357594253369,1.0904027933721951,1.7737055811641878,2598.0,0.0076,393600.0,1933.58343079922,397214.2287506995,0.004867860441154489,45
"Olympia, WA",6.010674081278214,228.1818181818182,3.7316134747140695e-08,0.001987472427683851,97.50319816279244,2517.4663014722078,-6.343042942438067e-07,0.007061693668404724,0.30867582616890527,8.626142914539077,1.3640809864123176e-07,0.005656342720999107,0.06395708259349737,0.3946135230181585,0.5494226774132193,0.2558283303739895,0.3811622508743784,0.28076878589110127,0.7812833728640401,0.3811622508743784,0.5622786180488168,0.36739946574243804,0.5692151787297849,1.1245572360976337,1.7615478173460015,2801.0,0.0098,132300.0,2054.616097865046,518101.8623976183,0.0039656605138551435,46
