msa_name,trend_coef_Jobs,average_value_Jobs,pct_coef_Jobs,average_pct_Jobs,trend_coef_Price,average_value_Price,pct_coef_Price,average_pct_Price,trend_coef_Rent,average_value_Rent,pct_coef_Rent,average_pct_Rent,normalized_trend_coef_Jobs,normalized_pct_coef_Jobs,normalized_average_pct_Jobs,Jobs_weight,normalized_trend_coef_Price,normalized_pct_coef_Price,normalized_average_pct_Price,Price_weight,normalized_trend_coef_Rent,normalized_pct_coef_Rent,normalized_average_pct_Rent,Rent_weight,total_weight,avg_insurance,prop_tax,Jobs,Rent,Price,rent_price_ratio,rank
"Riverside, CA",105.03709883960208,3374.5454545454545,-4.1842905266059943e-07,0.002359266406894607,98.34994642610029,2679.758187909007,3.5803785414974303e-07,0.006532646355298114,0.38668016913948494,10.486009214749426,4.893300903287305e-07,0.005617677999983975,0.4333895675825237,0.18674530708558956,0.633451176678034,2.533804706712136,0.38475803838973627,0.4193617942180032,0.7100830240243305,0.7100830240243305,0.7248472938901923,0.4430871377062147,0.5640587930810064,1.1281175861620127,4.372005316898479,2598.0,0.0076,1697100.0,2510.6857778919807,581266.9001824938,0.004319333815676979,25
"Wilmington, NC",8.524049890389882,279.09090909090907,2.2518792836849916e-07,0.0023046478437011866,69.57848820026116,2001.1329367579785,1.6553018968885936e-06,0.006619326002227761,0.27661459922726384,7.344194665110311,1.0517966960774518e-06,0.005693665501760863,0.07333359672230197,0.4803030171546803,0.6211069318710412,2.4844277274841646,0.2625776280243698,0.6005409636894917,0.7217485611999255,0.7217485611999255,0.4954598870492069,0.5637137604421084,0.5741926011975975,1.148385202395195,4.354561491079285,4375.0,0.0084,148000.0,1744.1168090795857,429566.6350164905,0.004060177553158037,26
"Ocala, FL",6.967159203157707,215.45454545454547,1.3842585261138628e-07,0.002044653087485863,55.49038362304992,1479.0044210469846,3.731353666585836e-07,0.008055381991503558,0.25791300299843173,6.628163522659695,3.2209737647029706e-07,0.005797893303164393,0.06752538950039973,0.44073029450933493,0.5623459771404893,2.249383908561957,0.2027513103937949,0.4214703509091007,0.9150161288762156,0.9150161288762156,0.45648393238745194,0.40722239964439105,0.5880925783667218,1.1761851567334436,4.3405851941716165,5854.0,0.0089,120900.0,1553.8851471387998,279979.3725813167,0.005549998676018506,27
"North Port, FL",17.82531053075127,646.3636363636364,1.7086053460812142e-07,0.0022385591909846268,81.11977999362531,2210.0472964627784,7.044779851414045e-07,0.007016045763640308,0.37676882835094166,9.9874176625084,1.3316479122003835e-06,0.0055506434001201185,0.10803330278849006,0.4555239547986526,0.606170352429936,2.424681409719744,0.31158869157182895,0.4677464970516256,0.775139977627907,0.775139977627907,0.7041910908321932,0.6237306694006517,0.555118957498737,1.110237914997474,4.310059302345125,5854.0,0.0089,346400.0,2419.1712082560293,457647.8349762934,0.005286097788229119,28
"Deltona, FL",10.069291811395034,383.6363636363636,9.457208498128813e-09,0.002001177977097909,66.17040092663893,1771.6936500875265,-2.5776555838325646e-07,0.0076238228450459375,0.2971104139588665,8.240010962666712,4.0610907295140376e-07,0.005913871799394674,0.07909834652700665,0.3819068933988355,0.5525202443811077,2.210080977524431,0.2481048995869149,0.3333571358256505,0.8569359515243686,0.8569359515243686,0.5381751684594163,0.4252395532198269,0.603559645962908,1.207119291925816,4.274136220974615,5854.0,0.0089,226800.0,1902.259504707179,347027.1848367116,0.005481586422695555,29
"Crestview, FL",7.550467924395693,249.0909090909091,1.7722543668418617e-07,0.0022373445754983313,79.03762352444252,2013.946767505231,6.200325537567353e-07,0.006321922976656715,0.3158656328353118,7.842719881925609,6.672562595170936e-07,0.005562666400545695,0.06970150755099719,0.45842702624228676,0.6058958393334253,2.423583357333701,0.30274663949880665,0.45595263503134303,0.6817234091160767,0.6817234091160767,0.5772628779605252,0.48124519485337225,0.5567223630121361,1.1134447260242721,4.21875149247405,5854.0,0.0089,132600.0,1895.5701790265964,446461.140157332,0.004245767455502625,30
"Nashville, TN",74.4290037263343,2401.818181818182,-1.7650323127516545e-07,0.0024465886518417654,79.92571229914174,2219.496386352546,-1.0888521972734106e-06,0.0074106332665262314,0.23012490054899318,6.5034272941988815,3.1085597449001065e-07,0.004301160661452455,0.3192016155679832,0.2970891796461568,0.6531867227213572,2.612746890885429,0.30651798296294075,0.21728547883663374,0.8282444300223307,0.8282444300223307,0.39857081053661436,0.40481156788684436,0.38848605047372886,0.7769721009474577,4.2179634218552176,4873.0,0.0071,1163000.0,1904.4590921551917,442659.1493780543,0.004302314986216817,31
"Merced, CA",3.1018583799292805,123.63636363636364,8.265950275066516e-08,0.0018675090844481148,74.63927703171049,2004.1464230018223,-1.1005869228697551e-06,0.007022307385356051,0.3187497948380847,8.822933779282861,-4.65617214710379e-07,0.0064311665745174365,0.053105322413858,0.4152949153217791,0.5223099745117702,2.0892398980470808,0.28406869223618064,0.21564657745073482,0.775982680424837,0.775982680424837,0.5832737535072834,0.23828908014993655,0.6725468592312306,1.3450937184624612,4.210316296934379,2598.0,0.0076,75900.0,1923.2068376068376,413993.2058432736,0.004645503381364453,32
"Hilton Head Island, SC",4.108533174807699,159.0909090909091,2.160164227035761e-07,0.002145220612165583,78.41392470201096,2340.48006815673,2.157901855637236e-06,0.006290715917418423,0.3144958065911969,8.926638096059289,1.4167821710374333e-06,0.005851172777167686,0.05686086919801565,0.4761198363495754,0.5850750654155412,2.340300261662165,0.30009805014087665,0.6707353420908475,0.6775234945734995,0.6775234945734995,0.5744080261643564,0.6419885677677319,0.5951980095689158,1.1903960191378316,4.208219775373496,4319.0,0.0057,91200.0,2080.472222222222,520613.4806575552,0.003996193528439764,33
"Raleigh, NC",48.022469914711735,1580.909090909091,2.42136177830447e-07,0.0025237646160858125,74.33635403161412,2023.140700201396,5.656579267834634e-07,0.006390798355936348,0.21443322692093167,5.933104537690277,8.324179189266397e-07,0.00425221132972556,0.22068819927750508,0.4880332191977867,0.6706291258191928,2.682516503276771,0.2827823043106759,0.4483585374299478,0.6909928088648076,0.6909928088648076,0.3658678288012112,0.5166657744511768,0.38195809359192234,0.7639161871838447,4.137425499325423,4375.0,0.0084,740500.0,1753.1061993046617,445409.0297149904,0.003935946696964012,34
"Lake Havasu City, AZ",3.028826056897851,87.27272727272727,-2.882233075680148e-07,0.0017801260025997517,71.47355149700505,1776.7643716920654,-7.814749219018968e-07,0.007246087414530158,0.2661878353379676,7.265755178989913,5.843972485540863e-07,0.006297245798840415,0.05283286470726232,0.24613295765084212,0.5025606788280708,2.010242715312283,0.27062517324946966,0.2602145646907699,0.806099488025646,0.806099488025646,0.4737294918655326,0.4634752462847826,0.6546869821224828,1.3093739642449655,4.125716167582895,4086.0,0.0066,56200.0,1608.2857142857144,359808.78064817825,0.004469834536523719,35
